20	5	12	12	12	14	15	5	12	19	12	5	19	15	12	15	15	15	8	19	15	17	15	15	15	19	15	17	12	12	19	19	19	19	19	19	19	17	19	19	19	16	19	19	19	16	16	19	16	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	10	19	19	20	19	19	20	19	19	20	19	19	20	19	17	11	19	20	11	19	11	19	18	19	18	19	19	18	18	19	19	19	15	19	
5	15	10	14	14	18	14	15	15	15	12	12	15	12	15	15	12	12	12	19	15	12	15	12	12	17	19	19	19	12	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	19	19	19	19	19	19	19	19	4	19	19	19	19	19	19	20	19	19	20	8	19	20	20	20	19	19	18	11	19	19	19	10	19	19	19	20	10	19	19	19	19	19	19	
5	5	12	12	12	5	18	15	15	8	12	19	12	15	19	15	15	8	12	8	15	12	19	13	19	19	19	17	19	19	19	18	19	19	15	19	19	19	19	19	19	19	17	9	19	19	19	19	16	19	19	19	19	19	19	20	19	19	19	20	20	20	20	19	20	19	20	19	19	20	10	19	19	19	20	19	19	19	20	19	20	19	20	19	19	20	19	19	11	19	19	19	19	19	19	19	19	19	19	20	
15	8	5	10	14	14	14	13	12	15	8	15	19	19	15	19	19	15	12	15	8	17	15	12	15	17	19	15	17	17	19	12	19	15	19	19	19	19	19	14	19	19	19	19	9	19	19	19	19	19	19	19	19	19	20	19	19	19	19	19	19	19	20	19	19	19	19	19	19	19	20	19	20	20	19	20	19	20	20	20	19	20	11	19	20	19	18	19	19	19	19	19	19	19	19	16	19	19	19	19	
14	14	14	14	14	15	12	12	19	12	15	15	19	15	12	12	12	19	8	12	15	15	15	19	15	12	19	19	15	19	19	15	16	19	19	19	19	19	19	19	17	19	19	17	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	19	19	19	20	20	20	19	19	20	19	19	19	19	19	9	20	19	20	20	20	20	19	19	19	11	19	19	19	18	19	20	7	18	19	19	19	19	19	19	19	19	
12	11	15	12	15	15	12	14	15	13	15	15	15	19	15	19	12	12	4	15	10	19	19	18	12	15	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	9	19	19	19	19	19	19	19	19	20	19	19	20	20	19	19	19	19	19	20	10	20	19	20	20	19	19	19	19	4	19	20	20	19	19	20	19	20	20	19	20	19	19	19	11	19	19	19	19	19	18	18	19	20	19	16	
20	14	12	7	18	12	12	15	14	14	19	12	12	19	8	12	8	17	19	10	19	19	15	15	17	19	18	19	12	19	19	17	19	19	19	19	19	19	14	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	19	19	19	20	9	19	19	19	20	20	20	19	19	19	19	19	20	19	19	19	19	19	12	20	12	19	17	20	19	20	19	19	20	14	19	19	19	19	20	19	19	19	19	19	19	
4	12	5	5	10	5	5	14	12	12	12	13	15	12	8	15	19	12	19	4	8	19	19	15	17	17	18	17	19	19	18	19	19	19	19	19	19	19	20	19	19	19	16	16	19	16	19	16	19	19	19	19	19	19	20	19	19	19	19	20	19	19	19	20	19	19	19	19	19	10	19	19	11	19	19	19	19	19	19	20	19	20	20	19	19	19	10	19	19	19	19	19	19	19	19	19	19	19	19	19	
12	6	12	8	14	10	15	12	14	12	15	14	8	15	8	13	4	19	12	15	15	15	19	12	19	12	19	15	12	12	12	19	18	19	19	19	19	19	19	19	19	19	19	19	16	16	16	19	19	19	19	17	19	19	19	19	19	19	20	19	19	20	19	19	19	19	10	19	19	19	19	20	20	20	19	20	19	19	20	20	11	19	20	19	19	19	19	19	19	19	7	19	19	19	19	19	5	19	19	19	
8	5	12	7	14	14	15	15	13	15	15	5	19	15	12	12	15	12	19	19	12	15	15	15	15	15	17	19	12	12	19	19	19	19	19	19	19	19	19	19	19	16	12	19	19	19	19	19	19	19	17	19	19	19	19	19	19	19	19	20	19	19	19	20	20	19	19	19	20	19	19	20	20	20	19	20	19	19	19	20	19	12	19	20	11	19	19	12	19	19	19	19	19	19	19	19	19	19	6	19	
